ProviderID,ProviderName,CourseName,COURSEID,YEAR,UNIT,UNITPRICE,UNITCOUNT,CURRENCY,TOTALANNUALFEE,TOTALCOURSEFEE,FeeLink
SN_C_1724,The University of Adelaide,Master of Counselling and Psychotherapy,SN_C_2011,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Cyber Security,SN_C_2012,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Data Science,SN_C_2013,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Education,SN_C_2014,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Master of Engineering (Aerospace),SN_C_2015,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Master of Engineering (Chemical),SN_C_2016,,,,,AUD,,,https://www.flinders.edu.au/study/courses/honours-bachelor-arts
SN_C_1724,The University of Adelaide,Master of Engineering (Civil and Environmental),SN_C_2017,,,,,AUD,,,N/A
SN_C_1724,The University of Adelaide,Master of Engineering (Civil and Structural),SN_C_2018,,,,,AUD,,,N/A
SN_C_1724,The University of Adelaide,Master of Engineering (Electrical),SN_C_2019,,,,,AUD,,,Not available
SN_C_1724,The University of Adelaide,Master of Engineering (Electronic),SN_C_2020,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Engineering (Mechanical),SN_C_2021,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Engineering (Mechatronic),SN_C_2022,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Engineering (Mining),SN_C_2023,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Environmental Policy and Management,SN_C_2024,,,,,AUD,,,Not available
SN_C_1724,The University of Adelaide,Master of Finance,SN_C_2025,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Master of Finance and Business Economics,SN_C_2026,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Global Food and Agricultural Business,SN_C_2027,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Immersive Media Technologies,SN_C_2028,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Innovation and Entrepreneurship,SN_C_2029,,,4290.00,,AUD,34320.00,102960.00,
SN_C_1724,The University of Adelaide,Master of International Management,SN_C_2030,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of International Security,SN_C_2031,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of International Trade and Development,SN_C_2032,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Landscape Architecture,SN_C_2033,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Laws (by Coursework),SN_C_2034,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Master of Machine Learning,SN_C_2035,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Marine Engineering,SN_C_2036,,,5374.75,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Marketing,SN_C_2037,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Materials Engineering,SN_C_2038,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Mathematical Sciences,SN_C_2039,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Media (Strategic Communication),SN_C_2040,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Medical Radiation Physics,SN_C_2041,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Music (Performance and Pedagogy),SN_C_2042,,,,,AUD,,,Not available
SN_C_1724,The University of Adelaide,Master of Music (Performance Studies),SN_C_2043,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Master of Nursing Science,SN_C_2044,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Master of Petroleum Engineering,SN_C_2045,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Petroleum Engineering Science,SN_C_2046,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Philosophy (Architecture) (by Research),SN_C_2047,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Master of Philosophy (Arts) (by Research),SN_C_2048,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
